x x.1
-0.08546751 4
-0.085260754 4
-0.085213539 3
-0.085192221 5
-0.085190635 3
-0.084997591 3
-0.08498005 6
-0.084942941 1
-0.084885045 1
-0.084770445 3
-0.08472447 3
-0.084703508 1
-0.084583397 3
-0.084451767 4
-0.084429555 4
-0.084419155 1
-0.084398204 5
-0.084378251 1
-0.084319197 1
-0.084311768 5
-0.084263487 3
-0.084116993 3
-0.084051754 1
-0.083971681 1
-0.083898014 5
-0.083794832 4
-0.083740932 3
-0.083679368 3
-0.083562007 5
-0.08353965 3
-0.08351607 1
-0.083492936 3
-0.083423675 3
-0.083258024 5
-0.083067789 1
-0.082945179 1
-0.082914265 1
-0.082845558 5
-0.082807707 3
-0.082744199 1
-0.082596913 1
-0.082571778 1
-0.082217139 4
-0.082127776 5
-0.082001566 1
-0.081975411 3
-0.081934152 4
-0.081920334 4
-0.08184387 1
-0.081748192 3
-0.081714005 3
-0.081610187 3
-0.081601407 1
-0.081548025 5
-0.081535836 5
-0.081495259 1
-0.081459504 1
-0.081430223 1
-0.081394009 1
-0.081272648 5
-0.081238735 4
-0.081149481 1
-0.081119131 3
-0.081067641 1
-0.081063753 4
-0.081021866 3
-0.08093846 4
-0.08090229 3
-0.080865236 4
-0.080741793 4
-0.080732582 1
-0.080728628 4
-0.080695515 3
-0.080588234 1
-0.080576394 5
-0.080444632 5
-0.080378266 3
-0.080359228 3
-0.080186721 1
-0.080021288 1
-0.079976681 1
-0.07996515 3
-0.079859433 3
-0.07985829 3
-0.079726095 5
-0.07963931 5
-0.07963139 5
-0.079625145 4
-0.079346197 5
-0.07930943 4
-0.079225672 3
-0.079194049 1
-0.079149367 5
-0.079141351 4
-0.07898839 3
-0.078907899 5
-0.078861677 5
-0.078680307 3
-0.078636244 3
-0.078599948 4
-0.078552362 3
-0.078545518 6
-0.078436203 5
-0.07827967 1
-0.077972437 3
-0.077761411 6
-0.077740335 4
-0.077702616 1
-0.077649758 3
-0.077620696 5
-0.077577426 4
-0.077539589 1
-0.077498997 3
-0.077489465 4
-0.077475007 5
-0.077467687 3
-0.077451151 5
-0.077269699 1
-0.077173891 1
-0.077108002 5
-0.077093904 1
-0.077061944 3
-0.076895255 5
-0.076813016 3
-0.076765172 3
-0.076722297 3
-0.07647264 4
-0.076444647 4
-0.076397541 5
-0.076273816 1
-0.076199834 5
-0.076173954 1
-0.076140624 1
-0.076104134 5
-0.076027141 3
-0.075944647 3
-0.075792858 3
-0.075765242 5
-0.075654564 3
-0.075651268 3
-0.075538208 5
-0.075506367 1
-0.075335686 1
-0.075318237 3
-0.07527633 3
-0.075194279 3
-0.075185278 1
-0.07513847 5
-0.075107691 3
-0.075062136 1
-0.075040932 1
-0.074743064 5
-0.074685395 3
-0.074365043 1
-0.074321615 5
-0.074247414 3
-0.074203738 1
-0.074142366 1
-0.074059855 1
-0.074021167 4
-0.073953087 3
-0.073946218 3
-0.073858651 1
-0.07385681 5
-0.073843531 2
-0.073765003 4
-0.07362388 1
-0.073585387 3
-0.073562169 1
-0.073548391 5
-0.073530296 5
-0.073358512 5
-0.073328111 3
-0.073302767 5
-0.073238339 3
-0.073215154 5
-0.073213964 3
-0.072911795 5
-0.072845682 3
-0.072841983 5
-0.072768887 1
-0.072688545 5
-0.072653392 3
-0.072478352 3
-0.072467824 5
-0.072416187 3
-0.072327295 1
-0.072322831 3
-0.072182147 3
-0.072166397 4
-0.072152576 5
-0.072151821 3
-0.072143636 3
-0.072073504 4
-0.072055924 5
-0.072054551 3
-0.072042057 4
-0.072017922 3
-0.071952377 5
-0.071890501 3
-0.071865188 3
-0.071742379 4
-0.071712397 4
-0.071684427 5
-0.071678262 5
-0.071638329 4
-0.071578704 4
-0.071544308 3
-0.071538404 3
-0.071537656 4
-0.071507321 1
-0.071478886 5
-0.071442396 5
-0.071421248 5
-0.071373006 3
-0.071250038 4
-0.071180917 1
-0.071166543 4
-0.071097433 5
-0.071040788 4
-0.071021001 5
-0.071018794 5
-0.071005806 5
-0.070982306 1
-0.070936812 1
-0.070918732 5
-0.070832857 5
-0.070813975 4
-0.070811095 3
-0.070785509 4
-0.070758517 5
-0.070713213 5
-0.070560057 5
-0.070465994 4
-0.070413678 5
-0.070347527 5
-0.070314065 4
-0.070280401 4
-0.070252692 1
-0.070252529 5
-0.070206007 1
-0.070201411 3
-0.070155529 4
-0.070119122 4
-0.070090048 5
-0.070061478 4
-0.07004557 5
-0.070042786 3
-0.070001132 5
-0.069953828 4
-0.069897268 5
-0.069879736 3
-0.069874842 3
-0.06986762 5
-0.069847127 6
-0.069839954 5
-0.069835489 5
-0.069825492 3
-0.069824503 5
-0.069780054 5
-0.069622083 1
-0.069600625 5
-0.069547052 5
-0.069495337 4
-0.06942202 4
-0.06940732 5
-0.069373912 5
-0.069327797 4
-0.069294316 5
-0.069293004 5
-0.069176919 5
-0.069176906 4
-0.06914415 5
-0.069128519 2
-0.069092065 5
-0.069030306 5
-0.069005512 5
-0.068916561 5
-0.068735993 3
-0.068703555 5
-0.068698927 5
-0.068692393 5
-0.068679626 3
-0.068650006 1
-0.068623795 3
-0.068614577 5
-0.068601759 4
-0.068470704 5
-0.068427214 4
-0.068415124 5
-0.068131287 2
-0.068097064 5
-0.068063854 3
-0.068010524 5
-0.067964099 1
-0.06796148 4
-0.067916831 3
-0.06790372 1
-0.067825164 2
-0.067824829 3
-0.067795845 3
-0.067771381 1
-0.067705706 5
-0.067405896 5
-0.067372589 5
-0.067360961 3
-0.067294044 1
-0.067274448 5
-0.067268385 4
-0.067262652 3
-0.067259548 4
-0.067223627 1
-0.067109169 3
-0.067065291 5
-0.067056863 5
-0.066963117 5
-0.066881063 5
-0.066851335 3
-0.066811328 5
-0.06675147 5
-0.066674749 2
-0.066662231 5
-0.066625166 5
-0.06650593 3
-0.066500563 3
-0.066364288 2
-0.066289626 1
-0.066253152 2
-0.066132905 5
-0.066052451 5
-0.065948772 5
-0.065931327 5
-0.065870691 1
-0.065818179 1
-0.065651821 2
-0.065640965 5
-0.065613323 5
-0.065598049 4
-0.065595851 3
-0.065520905 5
-0.065511264 1
-0.065491372 5
-0.065474668 5
-0.065406548 2
-0.065392399 5
-0.065379285 4
-0.065363953 1
-0.065339461 5
-0.065331667 5
-0.065304618 2
-0.065264567 5
-0.065197934 1
-0.065072712 2
-0.064907147 2
-0.064804141 5
-0.06472501 3
-0.06460045 3
-0.064547908 5
-0.064534566 1
-0.064531423 5
-0.064471459 5
-0.064428448 3
-0.064354797 5
-0.064300717 3
-0.064263125 5
-0.06423758 5
-0.064115256 4
-0.063997898 2
-0.063896487 3
-0.063857294 5
-0.063823462 1
-0.063816663 1
-0.063802674 5
-0.063742622 5
-0.063733449 2
-0.063671349 5
-0.063644388 5
-0.063639571 1
-0.063632281 1
-0.06349974 1
-0.063462153 5
-0.063454126 3
-0.063368608 1
-0.063283371 3
-0.063194658 2
-0.063177231 2
-0.063018925 2
-0.063018786 5
-0.062971844 3
-0.062954007 3
-0.062867266 5
-0.062864454 5
-0.062825479 1
-0.062801065 1
-0.062709025 3
-0.062704715 5
-0.062621234 5
-0.062540547 1
-0.06251776 1
-0.062516926 5
-0.062495888 4
-0.062471374 4
-0.062412151 4
-0.062405811 4
-0.062215901 5
-0.062105239 4
-0.062056198 3
-0.062038281 1
-0.0619374 5
-0.061836907 5
-0.061811086 1
-0.061764901 3
-0.061422991 5
-0.061384581 3
-0.061314795 1
-0.061286153 5
-0.061276422 3
-0.061238183 1
-0.061229378 1
-0.061195312 1
-0.061184823 5
-0.061160588 1
-0.061100174 4
-0.060982209 1
-0.060856361 5
-0.06084182 5
-0.06075457 3
-0.060689811 5
-0.060668222 4
-0.060666289 1
-0.060605299 1
-0.06060087 2
-0.060550843 5
-0.060507793 1
-0.060501635 3
-0.060395993 5
-0.06036093 2
-0.060290155 1
-0.060148032 1
-0.06005049 1
-0.059940912 1
-0.059873606 1
-0.059801285 1
-0.0597813 4
-0.059696969 5
-0.059648852 5
-0.05964227 1
-0.059632221 5
-0.059631069 3
-0.059622843 1
-0.059601229 5
-0.059587005 1
-0.059583163 3
-0.059582326 1
-0.059575233 5
-0.059462966 1
-0.059462078 1
-0.059430857 4
-0.059421953 2
-0.059386528 5
-0.059295859 5
-0.059086434 2
-0.059060714 1
-0.05897189 3
-0.058971842 1
-0.05894234 1
-0.058930123 3
-0.058892279 1
-0.0588758 2
-0.058822229 5
-0.058779953 1
-0.058760126 3
-0.058754896 3
-0.058626924 5
-0.058621501 5
-0.058584505 2
-0.058574387 5
-0.058565787 1
-0.058532158 2
-0.058519395 1
-0.058423687 6
-0.058310252 3
-0.058275131 5
-0.058226798 1
-0.058219422 3
-0.058200652 1
-0.058136855 4
-0.058115181 5
-0.058059771 3
-0.057978304 5
-0.057976528 5
-0.057914817 2
-0.057879661 1
-0.057861224 1
-0.057843453 2
-0.057625956 3
-0.057599702 4
-0.05759022 5
-0.057567957 2
-0.057436301 5
-0.05737489 3
-0.057358408 1
-0.057284055 1
-0.05719239 5
-0.057172255 1
-0.057105091 1
-0.057094522 5
-0.057054275 2
-0.057041572 3
-0.057038701 1
-0.056988742 3
-0.056971773 1
-0.056905023 5
-0.056903174 3
-0.056875211 5
-0.056813572 1
-0.056803535 4
-0.056759201 1
-0.056681852 3
-0.056611666 3
-0.056588469 5
-0.056484663 5
-0.056447525 2
-0.056428823 3
-0.0564262 3
-0.056358949 4
-0.056330043 4
-0.056326459 5
-0.056314701 6
-0.056260943 1
-0.056221438 3
-0.056110387 5
-0.056102906 4
-0.056036795 5
-0.056025537 1
-0.056006038 3
-0.05588525 3
-0.055774827 5
-0.055766181 4
-0.055764186 3
-0.055599261 1
-0.055542279 5
-0.055539839 3
-0.055484093 3
-0.05546977 5
-0.055435155 3
-0.055416008 3
-0.055390131 3
-0.055368617 2
-0.055167964 5
-0.055135717 2
-0.055110157 3
-0.055097645 1
-0.055002627 1
-0.054909003 5
-0.054810358 3
-0.054776525 1
-0.054757144 1
-0.05470294 3
-0.05464312 5
-0.054596413 5
-0.054567568 4
-0.05454814 2
-0.054536629 5
-0.054528328 5
-0.054503807 5
-0.054467532 3
-0.054454322 4
-0.054414968 3
-0.05441055 3
-0.054342471 3
-0.054316717 5
-0.054298143 5
-0.054222315 4
-0.05420501 3
-0.054175937 4
-0.054122597 5
-0.05410766 5
-0.054018393 3
-0.053944814 3
-0.053938006 3
-0.053884815 1
-0.053876496 1
-0.05383871 5
-0.053813053 1
-0.053723241 5
-0.053527345 4
-0.053493507 5
-0.053485335 5
-0.053438215 5
-0.053398625 1
-0.053395365 2
-0.053390536 5
-0.053348738 3
-0.053330655 4
-0.053292686 1
-0.053175815 5
-0.052999941 5
-0.052972217 4
-0.052937869 5
-0.052926189 4
-0.052861033 5
-0.052859151 4
-0.052841169 3
-0.052779031 5
-0.05276711 1
-0.052747658 1
-0.052702075 5
-0.052658521 5
-0.052617394 1
-0.052595176 1
-0.052580973 2
-0.052580089 2
-0.05253427 4
-0.052487783 1
-0.052485919 1
-0.052441657 2
-0.052393279 5
-0.052373455 5
-0.052339035 1
-0.052297706 5
-0.052291919 1
-0.052256882 3
-0.052255211 3
-0.052245516 1
-0.052201284 5
-0.052152347 2
-0.052090163 2
-0.051999456 1
-0.051941667 3
-0.051917122 3
-0.051881263 5
-0.051855739 1
-0.051839132 5
-0.051789823 2
-0.051764049 3
-0.051747556 5
-0.051726184 5
-0.051664214 4
-0.051657946 3
-0.051643801 3
-0.051545433 5
-0.051461207 5
-0.051455107 4
-0.05141811 2
-0.051351946 1
-0.05132602 1
-0.05130632 4
-0.051297928 1
-0.051174014 3
-0.051154431 3
-0.05114609 3
-0.051072862 3
-0.051070029 1
-0.051040197 3
-0.051023923 3
-0.050984241 1
-0.050959866 5
-0.050890161 1
-0.05088214 2
-0.050864574 4
-0.050818739 2
-0.050806193 2
-0.050708954 2
-0.050695638 5
-0.050546262 5
-0.050545718 5
-0.050527051 1
-0.050440078 3
-0.050354761 3
-0.050313161 3
-0.05023828 4
-0.050223249 5
-0.050156898 5
-0.050078209 5
-0.050053334 6
-0.049986638 5
-0.049982685 5
-0.049976516 4
-0.04992483 1
-0.049911798 5
-0.049910682 4
-0.04987834 2
-0.049785698 3
-0.049781882 4
-0.049743127 3
-0.049735681 3
-0.049728009 5
-0.049705183 1
-0.049643759 3
-0.049622294 5
-0.049572444 1
-0.049550163 5
-0.049534417 4
-0.049484322 1
-0.049482223 5
-0.049467764 4
-0.04946551 5
-0.049464288 4
-0.049439357 3
-0.049415122 3
-0.049355872 1
-0.049311718 4
-0.049301967 5
-0.04929344 1
-0.049250137 2
-0.049239029 4
-0.049195205 5
-0.049162407 5
-0.049133574 5
-0.049117815 5
-0.049093973 4
-0.049093879 4
-0.048992156 5
-0.04898384 1
-0.048973271 6
-0.048912861 1
-0.048892532 5
-0.048886639 4
-0.048856179 5
-0.048848242 1
-0.048841556 5
-0.048822758 5
-0.048782374 1
-0.048754918 5
-0.04875273 1
-0.048716196 5
-0.048711971 1
-0.048710868 4
-0.048700149 1
-0.048666508 5
-0.048588493 1
-0.048556979 5
-0.048540332 5
-0.048535573 3
-0.04852709 5
-0.048511357 2
-0.04850323 4
-0.04846337 5
-0.048448014 4
-0.048391105 5
-0.048385516 1
-0.048363047 3
-0.048359756 5
-0.048348554 4
-0.048347229 2
-0.048326904 5
-0.048323903 1
-0.048321989 3
-0.048276241 4
-0.04826326 1
-0.048253498 5
-0.048220549 1
-0.048196371 5
-0.04816827 5
-0.048166989 2
-0.048157435 4
-0.048151707 2
-0.048102298 1
-0.048068339 5
-0.047999115 5
-0.047987042 1
-0.047931397 4
-0.04792618 2
-0.047921627 5
-0.047906415 5
-0.047884454 2
-0.047834064 5
-0.047829183 5
-0.047829062 1
-0.047816408 5
-0.047708108 1
-0.047673412 5
-0.047663183 5
-0.047620899 4
-0.047616673 3
-0.047605884 5
-0.047591131 5
-0.047530097 1
-0.047495176 1
-0.047467188 4
-0.047460108 2
-0.047428465 5
-0.047428309 1
-0.047427857 1
-0.047373455 2
-0.047353674 4
-0.047351588 1
-0.047335275 1
-0.047334855 3
-0.047261709 1
-0.047213521 5
-0.047184147 1
-0.04713594 5
-0.047117227 1
-0.047081156 1
-0.047068698 3
-0.047046294 1
-0.047003376 3
-0.04696821 3
-0.046895311 5
-0.046892479 4
-0.046881189 1
-0.046880502 6
-0.046860466 5
-0.046838021 3
-0.046796018 3
-0.04679085 1
-0.046740972 5
-0.046732314 5
-0.046651889 5
-0.046651118 5
-0.046628496 1
-0.046553849 5
-0.046526792 4
-0.046523409 5
-0.046501911 3
-0.046497976 1
-0.046428301 1
-0.046364795 4
-0.046336993 1
-0.046335734 1
-0.046234106 2
-0.046231242 5
-0.046187192 3
-0.046135939 5
-0.046108898 5
-0.046067358 4
-0.046051184 1
-0.045992976 5
-0.04595339 2
-0.04593451 1
-0.045917059 5
-0.04588611 5
-0.04579252 2
-0.045766452 1
-0.045764823 1
-0.045760249 3
-0.045696547 5
-0.045663013 2
-0.045632112 4
-0.045612397 5
-0.045551933 1
-0.045519422 1
-0.045411568 3
-0.045406472 2
-0.045348499 1
-0.045328802 3
-0.045288387 2
-0.045287502 5
-0.045267394 1
-0.045240519 2
-0.045147387 5
-0.04513903 1
-0.045127563 1
-0.04510931 5
-0.045093086 1
-0.045082797 2
-0.044935274 5
-0.044916303 1
-0.044891546 1
-0.044889892 1
-0.044861622 4
-0.044839714 5
-0.044741137 1
-0.044739711 1
-0.044708956 3
-0.044672689 5
-0.044615834 5
-0.044586033 4
-0.044555176 5
-0.044546485 1
-0.044545774 1
-0.044470106 4
-0.04446621 2
-0.044444815 4
-0.044432093 4
-0.044426017 1
-0.044424818 3
-0.044410811 5
-0.044397438 5
-0.044382439 1
-0.044356572 2
-0.04434746 5
-0.044318887 4
-0.044245942 3
-0.044212165 1
-0.044187507 2
-0.044168019 5
-0.044146008 2
-0.044141229 5
-0.044111002 2
-0.044093732 4
-0.044068974 2
-0.044054926 1
-0.044026657 2
-0.043950924 1
-0.04394909 5
-0.043892254 5
-0.043888799 1
-0.043875298 1
-0.043870541 5
-0.043868386 5
-0.043841337 5
-0.043839678 1
-0.043825235 5
-0.043823203 5
-0.043807819 5
-0.043750704 3
-0.043712351 3
-0.043686379 1
-0.043667661 1
-0.043658157 2
-0.04360814 4
-0.043564574 5
-0.043546766 1
-0.043508098 4
-0.043485404 5
-0.043483861 2
-0.043462993 5
-0.04334957 1
-0.043340968 5
-0.043316473 2
-0.043231215 1
-0.043226435 1
-0.043165293 5
-0.043139192 4
-0.043116054 3
-0.04306979 1
-0.043064606 1
-0.043061313 5
-0.04305981 4
-0.04305393 1
-0.043047108 6
-0.043009987 5
-0.042999418 5
-0.042983713 4
-0.042947188 3
-0.042915889 3
-0.042908868 5
-0.04284851 4
-0.042832628 1
-0.042822285 5
-0.042799145 4
-0.042749732 1
-0.042735095 3
-0.04272598 4
-0.042720591 5
-0.042720003 2
-0.042605552 1
-0.042605314 2
-0.042592096 1
-0.042584695 3
-0.042545686 3
-0.042523353 5
-0.042497856 4
-0.042438008 1
-0.042436735 4
-0.042435564 4
-0.042434721 2
-0.042384815 1
-0.042379552 4
-0.042376641 4
-0.042373177 4
-0.042352611 3
-0.042333475 4
-0.042311438 1
-0.042256778 5
-0.042245412 5
-0.042238978 1
-0.042203878 5
-0.042191796 1
-0.042189429 1
-0.042189074 6
-0.042126383 5
-0.042117242 3
-0.042108815 5
-0.042091671 3
-0.042078437 2
-0.042073369 3
-0.04206909 4
-0.041993616 1
-0.041975833 5
-0.041973585 1
-0.041959936 5
-0.041893686 2
-0.041877411 4
-0.04186688 2
-0.041792907 3
-0.041759395 1
-0.041722725 1
-0.04168984 1
-0.041673763 2
-0.041635457 5
-0.041620763 5
-0.041593946 3
-0.041586996 3
-0.041569448 5
-0.041537519 5
-0.041491437 2
-0.041466608 5
-0.041444649 1
-0.041379482 5
-0.041378828 1
-0.041267553 3
-0.041259219 1
-0.041161653 6
-0.041148965 1
-0.041138027 6
-0.041069384 1
-0.041050428 3
-0.041011463 1
-0.040999899 1
-0.040976851 3
-0.040969403 4
-0.040958926 1
-0.040885266 5
-0.040831769 1
-0.040782749 3
-0.040778683 2
-0.040773007 4
-0.040762839 3
-0.040759978 3
-0.040705979 2
-0.040692579 1
-0.040673626 6
-0.040592741 1
-0.040529796 3
-0.040524138 1
-0.040514921 2
-0.040473898 4
-0.040459659 4
-0.040449976 1
-0.040392162 3
-0.040387453 5
-0.040386612 2
-0.040344559 5
-0.040330149 4
-0.040316231 2
-0.040294493 2
-0.040279482 4
-0.040099226 1
-0.040070329 2
-0.040059896 2
-0.040020256 1
-0.03998987 5
-0.039904142 5
-0.03984806 1
-0.03981603 5
-0.039768189 2
-0.039762977 4
-0.03970489 5
-0.039548588 4
-0.039523904 4
-0.039519882 1
-0.039512154 1
-0.03951046 2
-0.039504212 3
-0.039483264 4
-0.039399107 3
-0.03939319 5
-0.039383632 1
-0.039308293 5
-0.03923106 5
-0.039229097 3
-0.039207919 5
-0.039184489 2
-0.039136334 3
-0.039113072 1
-0.039057014 1
-0.039031907 1
-0.039024488 1
-0.039017568 4
-0.038974557 4
-0.038861154 2
-0.038821242 1
-0.038800162 2
-0.038789138 1
-0.038731905 4
-0.038681742 5
-0.038673938 1
-0.038645443 4
-0.038630869 4
-0.038590137 4
-0.038467958 2
-0.03843983 2
-0.038400685 3
-0.038372068 1
-0.038370518 1
-0.038356529 2
-0.038332969 1
-0.038298942 2
-0.038242723 1
-0.038230896 1
-0.038022718 2
-0.03800813 5
-0.037962028 4
-0.037936745 5
-0.037925471 2
-0.037883246 5
-0.037850034 5
-0.037839552 5
-0.037808628 5
-0.037750333 2
-0.03772379 5
-0.037721661 4
-0.037690671 5
-0.037685093 2
-0.037633883 1
-0.037631004 2
-0.037627694 3
-0.037605343 3
-0.037579118 2
-0.037567326 2
-0.037547868 5
-0.037386218 5
-0.037363927 5
-0.037343979 4
-0.037335238 1
-0.03727025 2
-0.037246752 5
-0.037245009 5
-0.037217277 5
-0.03720687 2
-0.037191586 5
-0.037125305 2
-0.036978644 5
-0.036935011 4
-0.036851212 4
-0.036837288 5
-0.036825795 5
-0.036791496 3
-0.036783545 4
-0.036766194 2
-0.03674506 1
-0.03673595 5
-0.036638806 2
-0.036595695 2
-0.036556157 1
-0.036533364 2
-0.036524918 2
-0.036524201 5
-0.036496372 5
-0.036493623 5
-0.036435587 5
-0.036430601 2
-0.036414686 2
-0.036369947 1
-0.036352188 6
-0.036341542 2
-0.036212117 1
-0.03620311 3
-0.036172265 1
-0.036123986 6
-0.036070059 3
-0.036064856 5
-0.036060218 3
-0.03601326 1
-0.036000415 1
-0.035997955 5
-0.035886125 5
-0.035873806 1
-0.035864095 1
-0.035852089 5
-0.035837613 2
-0.035768242 5
-0.035723365 1
-0.035710713 5
-0.03571037 5
-0.035661959 5
-0.035659222 1
-0.035628689 1
-0.035592514 6
-0.035494297 5
-0.035361098 1
-0.035356117 1
-0.035141554 2
-0.035132504 5
-0.035065692 4
-0.035063399 5
-0.034979054 1
-0.034967299 5
-0.034938575 1
-0.03492491 3
-0.034875275 4
-0.034871179 5
-0.034823974 5
-0.034792907 4
-0.034740125 5
-0.034727927 5
-0.034719134 3
-0.034681168 5
-0.034679589 5
-0.034601026 5
-0.034565198 5
-0.034544461 2
-0.034524388 3
-0.034520302 5
-0.034499319 2
-0.034493479 1
-0.034483653 5
-0.034462921 5
-0.034427881 5
-0.034419124 1
-0.034417444 5
-0.034417291 5
-0.034404534 5
-0.034350303 1
-0.034341978 5
-0.034331993 5
-0.034170875 1
-0.034169128 1
-0.034159953 2
-0.034119458 5
-0.034118129 5
-0.034104414 4
-0.034091228 2
-0.034084293 3
-0.034025508 1
-0.034019171 5
-0.034008077 5
-0.033997472 1
-0.033974943 5
-0.033949657 5
-0.033897258 3
-0.033800517 1
-0.033793022 5
-0.033679175 2
-0.033669683 2
-0.033597301 5
-0.033538925 5
-0.033529296 5
-0.03345903 5
-0.033420882 5
-0.033408115 5
-0.033397444 5
-0.033359184 2
-0.033342956 5
-0.03328807 1
-0.033214218 2
-0.033181084 5
-0.033080826 1
-0.033026373 5
-0.03301145 5
-0.03288498 5
-0.032872501 5
-0.03286898 5
-0.032867211 1
-0.032867079 4
-0.032819369 5
-0.032809005 2
-0.032794854 3
-0.032767963 5
-0.032754671 5
-0.032702587 5
-0.032698568 5
-0.032696423 5
-0.032656021 5
-0.032488719 1
-0.032479559 5
-0.032474986 5
-0.032472603 5
-0.032436912 5
-0.032370161 5
-0.032272475 5
-0.032260535 3
-0.032118288 5
-0.032074252 5
-0.03206164 5
-0.032057222 5
-0.032039891 5
-0.03202314 1
-0.031992041 6
-0.031940729 5
-0.03191265 3
-0.031897031 5
-0.031888052 5
-0.031811418 2
-0.031792517 3
-0.031749541 3
-0.031659791 3
-0.03163043 3
-0.031581288 5
-0.031560561 1
-0.031542363 1
-0.031529126 5
-0.031505982 5
-0.03149809 2
-0.031438307 5
-0.031400554 1
-0.031300688 5
-0.031286466 5
-0.03128264 5
-0.031279808 3
-0.031191791 2
-0.031174829 3
-0.031173494 5
-0.031099324 5
-0.031051326 1
-0.03103001 5
-0.030992113 5
-0.030973222 5
-0.030936475 5
-0.03087299 5
-0.030867677 1
-0.030845308 1
-0.030834145 3
-0.030832052 5
-0.030825956 5
-0.030824321 3
-0.030815725 2
-0.030801191 5
-0.030779379 5
-0.030695665 1
-0.030653055 2
-0.03060262 4
-0.030584117 5
-0.030552753 1
-0.030540046 3
-0.030528569 3
-0.030500327 1
-0.030470514 5
-0.030465801 5
-0.030401396 5
-0.030348093 5
-0.030274003 4
-0.030219174 5
-0.03016987 5
-0.030154408 5
-0.030153054 2
-0.030146931 3
-0.030131107 5
-0.030027097 1
-0.030018375 5
-0.030002035 1
-0.029986205 2
-0.029985999 5
-0.0299339 1
-0.029894648 5
-0.029876633 5
-0.029849612 4
-0.029843674 3
-0.029826354 5
-0.0297651 3
-0.029754836 3
-0.029708313 1
-0.029669158 3
-0.029625994 2
-0.029586337 2
-0.029567616 5
-0.029551471 4
-0.029534891 4
-0.029298752 5
-0.029246505 1
-0.029225592 5
-0.02915435 4
-0.029151496 2
-0.029136188 5
-0.029084284 4
-0.029000615 4
-0.028995103 5
-0.028899787 4
-0.028896325 1
-0.028862132 4
-0.028736105 4
-0.028713947 4
-0.028684672 2
-0.028625448 5
-0.028598714 5
-0.028532532 3
-0.028406312 1
-0.028393073 4
-0.028341516 1
-0.028341118 1
-0.028330196 4
-0.028310653 5
-0.028307921 5
-0.028298991 3
-0.028298846 2
-0.02829329 3
-0.028260477 5
-0.028253872 5
-0.028252883 5
-0.028246866 3
-0.028129575 4
-0.028059198 5
-0.028026536 5
-0.027997905 5
-0.027963911 2
-0.027953418 5
-0.027870749 5
-0.02782684 5
-0.027757276 5
-0.027655617 5
-0.02765412 4
-0.027648032 1
-0.027570473 5
-0.0275557 3
-0.027494636 5
-0.02746293 4
-0.027407897 5
-0.027392366 2
-0.027279165 1
-0.027199369 2
-0.027117348 2
-0.027107082 2
-0.02709245 5
-0.027016285 5
-0.027013532 5
-0.026954959 3
-0.026924539 4
-0.026912424 3
-0.026895472 4
-0.026889957 2
-0.02686249 2
-0.026854337 3
-0.026827349 4
-0.026746088 1
-0.02671535 2
-0.026642711 3
-0.026612936 5
-0.026580935 5
-0.026571796 4
-0.026530253 4
-0.026496612 4
-0.02647982 4
-0.026440975 2
-0.02641164 4
-0.026398668 5
-0.026364513 5
-0.026349793 1
-0.026344782 4
-0.026301005 1
-0.026294811 5
-0.02629368 4
-0.026241738 2
-0.026239863 5
-0.026192314 2
-0.026187924 5
-0.026183551 1
-0.02607784 2
-0.026063856 5
-0.026031335 3
-0.026025547 5
-0.025925042 1
-0.025883677 5
-0.025872579 3
-0.025857883 5
-0.025837383 4
-0.025819103 1
-0.025818329 5
-0.025801079 1
-0.025798698 2
-0.025741059 4
-0.025738567 1
-0.025705014 4
-0.025594089 5
-0.025568904 3
-0.02553549 2
-0.025450518 4
-0.025425949 5
-0.025384044 4
-0.025383764 2
-0.025285409 5
-0.025275538 2
-0.02526628 3
-0.025253577 4
-0.025252176 1
-0.025163793 2
-0.025065791 3
-0.025038783 1
-0.025006078 4
-0.024935726 1
-0.024868619 5
-0.024868286 1
-0.024856486 2
-0.024849817 4
-0.024820343 4
-0.024774813 4
-0.024747711 4
-0.024742166 4
-0.024725793 5
-0.024725105 5
-0.024715526 2
-0.024701219 4
-0.024638862 4
-0.024615543 5
-0.024569331 4
-0.02451714 5
-0.024494806 5
-0.024471296 5
-0.024449919 5
-0.024365081 4
-0.024348708 4
-0.02417104 3
-0.024108285 2
-0.024062354 1
-0.024039966 2
-0.023996822 3
-0.023992056 3
-0.02397548 3
-0.023941312 4
-0.023912618 3
-0.023912013 4
-0.023910959 5
-0.023895158 4
-0.023886564 4
-0.023815953 5
-0.023814136 4
-0.023760032 5
-0.023735867 5
-0.023730187 5
-0.023707351 5
-0.02370336 2
-0.023695078 1
-0.023620864 1
-0.023619769 5
-0.023575812 1
-0.023572905 5
-0.023549845 4
-0.02352135 5
-0.023511711 4
-0.023509738 4
-0.023469958 2
-0.023438295 5
-0.023344683 4
-0.023303469 5
-0.023297639 1
-0.023294556 2
-0.023286655 1
-0.023182437 5
-0.023151966 3
-0.023125567 4
-0.0231161 5
-0.023076491 4
-0.023072419 4
-0.023062702 5
-0.023052449 1
-0.023041988 4
-0.023015817 1
-0.022991914 4
-0.022974571 1
-0.022893591 1
-0.02288457 4
-0.022860528 5
-0.022826968 4
-0.02280485 1
-0.022734282 1
-0.022661762 4
-0.022590916 1
-0.022565543 2
-0.022537525 5
-0.0223602 3
-0.022350099 5
-0.022305321 4
